hist,,119,,126,,434,,245,,460,,370,,585,,534,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1980.0411522633744,4.331550802139041,2014.8148148148148,10.000000000000007,2015.0205761316872,10.000000000000007,2015.0205761316872,9.679144385026738,2015.6378600823045,9.679144385026738,2015.432098765432,10.000000000000007,2015.2263374485597,10.000000000000007,2015.0205761316872,9.679144385026738,2015.0205761316872,9.57219251336899
1989.506172839506,5.508021390374331,2018.312757201646,11.283422459893053,2019.753086419753,11.176470588235304,2021.8106995884773,10.855614973262036,2028.6008230452674,11.604278074866315,2028.1893004115225,12.139037433155089,2027.1604938271605,13.208556149732622,2025.102880658436,12.887700534759361,2025.7201646090534,13.101604278074873
1999.1769547325102,7.112299465240646,2022.633744855967,10.427807486631025,2026.954732510288,10.64171122994653,2032.716049382716,9.786096256684502,2038.0658436213992,12.139037433155089,2042.1810699588477,13.422459893048135,2040.1234567901233,15.56149732620321,2037.2427983539094,17.37967914438503,2032.716049382716,15.56149732620321
2006.79012345679,8.181818181818187,2026.954732510288,8.502673796791456,2036.2139917695472,9.46524064171124,2044.0329218106995,6.791443850267385,2048.559670781893,12.45989304812835,2055.9670781893005,13.63636363636364,2054.5267489711932,17.37967914438503,2049.3827160493825,21.871657754010705,2038.888888888889,18.02139037433156
2015.0205761316872,9.786096256684502,2033.5390946502057,5.935828877005356,2048.9711934156376,7.00534759358289,2058.641975308642,4.759358288770059,2056.9958847736625,12.245989304812838,2069.135802469136,12.994652406417117,2068.312757201646,18.770053475935832,2059.053497942387,26.470588235294123,2042.5925925925926,18.983957219251344
,,2039.3004115226336,4.438502673796798,2058.8477366255142,5.080213903743321,2071.3991769547324,2.7272727272727337,2067.283950617284,11.069518716577548,2081.4814814814813,11.176470588235304,2080.864197530864,20.26737967914439,2067.4897119341563,30.213903743315512,2047.7366255144032,16.95187165775402
,,2050,2.0855614973262107,2072.4279835390944,2.0855614973262107,2088.065843621399,0.16042780748663432,2076.3374485596705,9.46524064171124,2092.38683127572,9.144385026737979,2092.1810699588477,21.978609625668454,2075.3086419753085,33.85026737967915,2051.2345679012346,14.064171122994658
,,2059.259259259259,0.9090909090909136,2079.2181069958847,0.5882352941176521,2099.588477366255,-1.6577540106951858,2087.242798353909,6.898395721925141,2098.9711934156376,8.181818181818187,2099.7942386831273,23.048128342245995,2084.156378600823,35.88235294117648,2055.144032921811,10.427807486631025
,,2067.4897119341563,0.16042780748663432,2092.1810699588477,-0.5882352941176379,2079.6296296296296,1.6577540106951858,2096.707818930041,4.973262032085572,2100.411522633745,7.967914438502682,,,2091.975308641975,36.417112299465245,2059.465020576132,6.470588235294123
,,2086.008230452675,-1.6577540106951858,2099.588477366255,-1.0160427807486627,2051.440329218107,5.294117647058833,2099.7942386831273,4.331550802139041,,,,,2099.7942386831273,35.240641711229955,2065.020576131687,2.834224598930483
,,2096.296296296296,-1.6577540106951858,,,2038.888888888889,8.07486631016043,,,,,,,,,2073.456790123457,-0.5882352941176379
,,2099.3827160493825,-1.4438502673796734,,,2026.5432098765432,10.855614973262036,,,,,,,,,2081.687242798354,-2.1925133689839456
,,,,,,2064.609053497942,3.7967914438502746,,,,,,,,,2088.8888888888887,-3.1550802139037373
,,,,,,2083.744855967078,1.2299465240641752,,,,,,,,,2099.588477366255,-3.3689839572192426
,,,,,,2094.4444444444443,-1.0160427807486627,,,,,,,,,,
