hist,,119,,434,,126,,534,,460,,245,,370,,585,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1980.4979253112033,3.7297297297297334,2016.390041493776,9.891891891891895,2015.7676348547716,9.243243243243256,2015.5601659751037,9.243243243243256,2016.5975103734438,9.567567567567579,2016.390041493776,9.027027027027032,2015.9751037344397,9.243243243243256,2016.1825726141078,9.567567567567579,2016.1825726141078,9.459459459459467
1989.2116182572613,4.918918918918926,2019.7095435684646,11.189189189189193,2020.746887966805,9.567567567567579,2023.6514522821576,10.756756756756765,2022.1991701244813,12.054054054054056,2034.6473029045642,12.810810810810821,2029.045643153527,11.72972972972974,2025.726141078838,12.810810810810821,2029.668049792531,14.756756756756765
1999.5850622406638,6.648648648648653,2024.0663900414936,10.216216216216225,2026.9709543568465,9.78378378378379,2032.9875518672197,10.432432432432442,2031.9502074688796,15.837837837837846,2050.829875518672,15.081081081081088,2043.9834024896265,13.351351351351362,2039.6265560165975,16.594594594594604,2042.323651452282,21.02702702702704
2007.6763485477177,8.162162162162176,2029.045643153527,7.945945945945951,2034.2323651452282,8.918918918918926,2043.3609958506222,8.486486486486498,2038.174273858921,18.64864864864866,2064.5228215767634,15.621621621621628,2059.54356846473,13.351351351351362,2054.149377593361,19.513513513513523,2054.564315352697,27.837837837837846
2016.1825726141078,10.108108108108112,2038.7966804979253,4.810810810810814,2039.6265560165975,7.837837837837846,2054.356846473029,6.000000000000007,2042.323651452282,20.378378378378386,2079.253112033195,13.891891891891902,2072.6141078838173,12.054054054054056,2071.576763485477,23.081081081081088,2065.97510373444,35.72972972972974
,,2052.2821576763486,1.4594594594594668,2051.244813278008,5.459459459459467,2068.2572614107885,2.756756756756758,2047.0954356846473,18.64864864864866,2093.360995850622,11.72972972972974,2083.195020746888,9.459459459459467,2086.3070539419086,25.891891891891902,2074.688796680498,40.4864864864865
,,2069.0871369294605,-1.0270270270270174,2063.0705394190873,3.7297297297297334,2080.4979253112033,0.05405405405406327,2051.6597510373444,14.86486486486487,2100.207468879668,10.756756756756765,2094.3983402489625,6.432432432432442,2099.7925311203317,28.81081081081082,2082.780082987552,44.91891891891893
,,2081.5352697095436,-1.999999999999993,2073.2365145228214,1.8918918918918948,2091.49377593361,-2.108108108108098,2057.883817427386,7.405405405405411,,,2099.7925311203317,5.027027027027039,,,2090.4564315352695,46.10810810810812
,,2095.6431535269708,-3.0810810810810736,2080.082987551867,0.1621621621621685,2099.7925311203317,-2.324324324324323,2066.182572614108,0.7027027027027088,,,,,,,2099.7925311203317,46.32432432432434
,,2100.207468879668,-3.297297297297291,2089.2116182572613,-2.864864864864856,,,2076.141078838174,-2.432432432432428,,,,,,,,
,,,,2099.585062240664,-5.13513513513513,,,2084.02489626556,-4.162162162162154,,,,,,,,
,,,,,,,,2090.8713692946058,-4.702702702702695,,,,,,,,
,,,,,,,,2100.207468879668,-5.45945945945946,,,,,,,,
